OrderID,OrderDate,Region,Country,Category,Sub-Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD101793,2023-03-27,Central,France,Furniture,Tables,Tables Model 161,4,265.79,0.0,1063.16,144.0
ORD100157,2023-03-27,Central,Germany,Office Supplies,Binders,Binders Model 311,4,287.37,0.1,1149.48,6.78
ORD101424,2023-03-27,West,USA,Technology,Phones,Phones Model 230,3,145.18,0.05,435.54,39.49
ORD100462,2023-03-27,East,Japan,Furniture,Chairs,Chairs Model 151,6,368.28,0.05,2209.68,445.22
ORD101845,2023-03-28,North,UK,Furniture,Chairs,Chairs Model 200,2,358.06,0.0,716.12,150.37
ORD101221,2023-03-28,East,Japan,Furniture,Chairs,Chairs Model 230,5,428.1,0.15,2140.5,84.55
ORD101784,2023-03-29,North,UK,Office Supplies,Binders,Binders Model 437,5,296.21,0.1,1481.05,27.72
ORD101241,2023-03-29,West,USA,Office Supplies,Binders,Binders Model 764,6,36.74,0.05,220.44,29.38
ORD100013,2023-03-29,North,UK,Furniture,Bookcases,Bookcases Model 259,4,363.99,0.0,1455.96,152.74
ORD101413,2023-03-30,West,USA,Furniture,Bookcases,Bookcases Model 339,7,243.21,0.0,1702.47,99.88
ORD101032,2023-03-30,East,China,Office Supplies,Binders,Binders Model 342,3,308.51,0.0,925.53,162.27
ORD101552,2023-03-30,Central,Germany,Furniture,Chairs,Chairs Model 419,9,187.94,0.0,1691.46,325.14
ORD100697,2023-03-31,West,USA,Office Supplies,Binders,Binders Model 517,3,300.83,0.0,902.49,135.89
ORD100519,2023-03-31,West,Canada,Office Supplies,Paper,Paper Model 834,3,18.71,0.05,56.13,7.11
ORD101807,2023-03-31,Central,Germany,Furniture,Tables,Tables Model 567,5,227.05,0.0,1135.25,154.16
ORD100980,2023-03-31,East,Japan,Technology,Accessories,Accessories Model 280,3,205.71,0.0,617.13,116.0
ORD100633,2023-04-01,East,China,Technology,Phones,Phones Model 405,3,120.69,0.0,362.07,67.15
ORD100397,2023-04-02,South,India,Furniture,Bookcases,Bookcases Model 996,1,353.74,0.15,353.74,6.01
ORD101794,2023-04-02,North,UK,Office Supplies,Pens,Pens Model 296,4,185.73,0.05,742.92,166.76
ORD100058,2023-04-02,North,Norway,Office Supplies,Paper,Paper Model 165,3,73.61,0.05,220.83,10.46
ORD101602,2023-04-02,Central,Germany,Office Supplies,Binders,Binders Model 529,5,223.76,0.0,1118.8,70.71
ORD101871,2023-04-03,West,Canada,Office Supplies,Paper,Paper Model 403,2,144.3,0.05,288.6,42.28
ORD100827,2023-04-03,Central,Germany,Furniture,Chairs,Chairs Model 879,5,59.43,0.0,297.15,58.75
ORD100468,2023-04-04,West,USA,Office Supplies,Binders,Binders Model 341,5,8.79,0.0,43.95,5.25
ORD100818,2023-04-05,South,India,Technology,Accessories,Accessories Model 338,1,243.76,0.0,243.76,17.97
ORD101004,2023-04-05,Central,Germany,Office Supplies,Paper,Paper Model 166,6,53.79,0.0,322.74,68.14
ORD101093,2023-04-05,Central,Germany,Office Supplies,Binders,Binders Model 454,2,447.88,0.0,895.76,48.79
ORD100764,2023-04-05,North,Norway,Office Supplies,Pens,Pens Model 292,4,178.82,0.0,715.28,103.13
ORD100542,2023-04-06,Central,Germany,Furniture,Chairs,Chairs Model 343,1,266.35,0.0,266.35,42.12
ORD100445,2023-04-06,South,India,Office Supplies,Binders,Binders Model 569,5,128.87,0.05,644.35,103.97
ORD101240,2023-04-06,North,UK,Office Supplies,Paper,Paper Model 301,5,371.62,0.0,1858.1,224.67
ORD100145,2023-04-06,South,India,Furniture,Tables,Tables Model 900,6,327.37,0.15,1964.22,-28.81
ORD101069,2023-04-07,Central,Germany,Office Supplies,Paper,Paper Model 445,6,460.47,0.0,2762.82,415.3
ORD101448,2023-04-08,South,Australia,Office Supplies,Pens,Pens Model 614,6,370.2,0.0,2221.2,534.93
ORD101352,2023-04-08,South,India,Furniture,Bookcases,Bookcases Model 475,7,139.42,0.0,975.94,56.44
ORD100789,2023-04-08,North,Norway,Furniture,Tables,Tables Model 510,4,413.15,0.05,1652.6,315.95
ORD100348,2023-04-09,South,Australia,Office Supplies,Pens,Pens Model 851,3,247.18,0.15,741.54,48.24
ORD100540,2023-04-09,North,Norway,Technology,Accessories,Accessories Model 807,5,218.49,0.0,1092.45,258.69
ORD100125,2023-04-09,East,Japan,Office Supplies,Binders,Binders Model 102,3,146.38,0.0,439.14,96.05
ORD101540,2023-04-09,South,India,Technology,Phones,Phones Model 378,3,289.96,0.0,869.88,89.05
ORD101697,2023-04-09,West,USA,Office Supplies,Binders,Binders Model 677,1,102.05,0.15,102.05,14.69
ORD100575,2023-04-09,North,Norway,Office Supplies,Paper,Paper Model 585,4,267.3,0.0,1069.2,236.42
ORD100297,2023-04-09,South,India,Office Supplies,Binders,Binders Model 243,6,47.52,0.05,285.12,43.71
ORD100736,2023-04-09,South,Australia,Furniture,Bookcases,Bookcases Model 436,5,196.83,0.0,984.15,241.58
ORD100356,2023-04-09,South,India,Office Supplies,Pens,Pens Model 314,1,360.55,0.0,360.55,44.58
ORD100277,2023-04-09,North,UK,Technology,Computers,Computers Model 432,6,211.42,0.0,1268.52,147.25
ORD100015,2023-04-10,North,UK,Office Supplies,Paper,Paper Model 747,4,444.26,0.1,1777.04,237.98
ORD100482,2023-04-10,Central,Germany,Office Supplies,Paper,Paper Model 705,3,245.4,0.0,736.2,117.89
ORD101907,2023-04-10,West,USA,Office Supplies,Paper,Paper Model 459,5,311.45,0.0,1557.25,248.28
ORD101390,2023-04-12,West,Canada,Office Supplies,Binders,Binders Model 228,4,241.24,0.0,964.96,80.5
ORD101779,2023-04-12,South,India,Furniture,Chairs,Chairs Model 890,2,408.48,0.0,816.96,170.58
ORD100421,2023-04-13,East,Japan,Furniture,Tables,Tables Model 392,5,309.79,0.0,1548.95,151.49
ORD100785,2023-04-13,East,Japan,Office Supplies,Paper,Paper Model 674,2,378.77,0.1,757.54,55.7
ORD100000,2023-04-13,East,China,Office Supplies,Pens,Pens Model 483,2,209.58,0.0,419.16,36.75
ORD101804,2023-04-13,South,Australia,Furniture,Chairs,Chairs Model 813,3,152.15,0.1,456.45,42.48
ORD101049,2023-04-14,North,Norway,Office Supplies,Binders,Binders Model 567,3,205.15,0.0,615.45,57.66
ORD100291,2023-04-14,North,Norway,Furniture,Chairs,Chairs Model 147,5,391.05,0.0,1955.25,238.69
ORD100377,2023-04-14,Central,Germany,Office Supplies,Paper,Paper Model 267,4,204.34,0.0,817.36,162.92
ORD100735,2023-04-15,East,Japan,Technology,Phones,Phones Model 362,3,207.41,0.05,622.23,61.33
ORD100799,2023-04-16,Central,Germany,Technology,Computers,Computers Model 428,3,45.05,0.05,135.15,22.39
ORD101811,2023-04-16,North,Norway,Technology,Phones,Phones Model 188,2,123.13,0.05,246.26,49.76
ORD100071,2023-04-16,Central,Germany,Office Supplies,Binders,Binders Model 649,3,311.98,0.0,935.94,196.99
ORD101121,2023-04-16,West,Canada,Furniture,Chairs,Chairs Model 688,3,114.11,0.0,342.33,50.78
ORD100429,2023-04-16,North,Norway,Technology,Computers,Computers Model 355,2,514.16,0.1,1028.32,26.51
ORD100856,2023-04-17,West,Canada,Office Supplies,Binders,Binders Model 131,6,111.58,0.0,669.48,85.63
ORD101529,2023-04-17,North,Norway,Technology,Accessories,Accessories Model 521,3,31.37,0.0,94.11,14.98
ORD100003,2023-04-17,North,UK,Furniture,Bookcases,Bookcases Model 588,5,339.65,0.1,1698.25,298.18
ORD101956,2023-04-17,East,China,Office Supplies,Paper,Paper Model 247,9,36.35,0.05,327.15,52.71
ORD101386,2023-04-18,North,Norway,Office Supplies,Pens,Pens Model 568,8,286.84,0.05,2294.72,163.43
ORD101464,2023-04-18,West,Canada,Office Supplies,Paper,Paper Model 800,2,309.99,0.0,619.98,67.19
ORD100910,2023-04-19,North,UK,Office Supplies,Paper,Paper Model 300,1,272.69,0.05,272.69,38.66
ORD100585,2023-04-19,North,UK,Office Supplies,Paper,Paper Model 361,5,272.96,0.05,1364.8,187.35
ORD101304,2023-04-19,West,Canada,Office Supplies,Binders,Binders Model 885,6,43.56,0.1,261.36,10.23
ORD100815,2023-04-21,West,Canada,Furniture,Chairs,Chairs Model 556,6,452.77,0.0,2716.62,378.31
ORD100914,2023-04-21,Central,Germany,Office Supplies,Binders,Binders Model 701,4,10.22,0.0,40.88,7.42
ORD101829,2023-04-21,East,Japan,Office Supplies,Paper,Paper Model 552,4,147.13,0.1,588.52,1.83
ORD100912,2023-04-21,South,India,Office Supplies,Binders,Binders Model 123,5,94.0,0.0,470.0,59.57
ORD100294,2023-04-22,North,UK,Furniture,Chairs,Chairs Model 397,6,78.99,0.0,473.94,116.26
ORD100206,2023-04-23,East,Japan,Technology,Phones,Phones Model 378,3,199.56,0.0,598.68,121.0
ORD100976,2023-04-23,Central,Germany,Technology,Phones,Phones Model 581,4,166.0,0.0,664.0,107.62
ORD100198,2023-04-23,East,China,Office Supplies,Binders,Binders Model 195,4,217.47,0.0,869.88,214.73
ORD101210,2023-04-23,North,UK,Furniture,Bookcases,Bookcases Model 779,2,252.4,0.1,504.8,65.13
ORD101640,2023-04-23,West,Canada,Technology,Phones,Phones Model 433,2,78.01,0.05,156.02,34.5
ORD100211,2023-04-23,East,Japan,Furniture,Bookcases,Bookcases Model 921,2,313.69,0.0,627.38,68.07
ORD101348,2023-04-23,South,Australia,Office Supplies,Binders,Binders Model 623,3,200.48,0.0,601.44,51.78
ORD101211,2023-04-24,West,USA,Office Supplies,Pens,Pens Model 643,2,251.31,0.05,502.62,23.28
ORD101584,2023-04-24,West,Canada,Office Supplies,Paper,Paper Model 983,2,1.65,0.0,3.3,0.27
ORD101590,2023-04-25,Central,Germany,Technology,Accessories,Accessories Model 551,5,383.59,0.0,1917.95,441.43
ORD101288,2023-04-25,West,USA,Office Supplies,Binders,Binders Model 825,1,139.31,0.0,139.31,22.39
ORD100523,2023-04-25,East,Japan,Technology,Accessories,Accessories Model 568,1,110.77,0.1,110.77,1.62
ORD100358,2023-04-26,West,Canada,Technology,Computers,Computers Model 602,2,162.94,0.0,325.88,20.35
ORD101802,2023-04-26,North,UK,Technology,Phones,Phones Model 211,6,299.22,0.1,1795.32,1.14
ORD100657,2023-04-27,Central,France,Technology,Phones,Phones Model 314,6,197.16,0.0,1182.96,203.79
ORD101759,2023-04-27,East,Japan,Office Supplies,Binders,Binders Model 628,7,255.43,0.15,1788.01,63.97
ORD101147,2023-04-27,South,India,Technology,Phones,Phones Model 654,7,242.24,0.0,1695.68,388.05
ORD100438,2023-04-27,North,Norway,Furniture,Bookcases,Bookcases Model 878,5,74.79,0.05,373.95,49.71
ORD101890,2023-04-27,West,Canada,Office Supplies,Paper,Paper Model 601,1,253.43,0.0,253.43,21.92
ORD100972,2023-04-28,East,Japan,Technology,Computers,Computers Model 501,3,419.51,0.0,1258.53,106.39
ORD100771,2023-04-28,East,Japan,Office Supplies,Pens,Pens Model 484,7,117.11,0.0,819.77,162.89
ORD100447,2023-04-28,South,India,Office Supplies,Pens,Pens Model 561,3,144.01,0.0,432.03,65.08
ORD101078,2023-04-28,North,Norway,Office Supplies,Binders,Binders Model 218,6,409.42,0.0,2456.52,433.65
ORD100957,2023-04-28,East,Japan,Furniture,Bookcases,Bookcases Model 286,4,137.98,0.0,551.92,83.07
ORD101976,2023-04-29,West,Canada,Furniture,Chairs,Chairs Model 366,5,160.05,0.1,800.25,80.4
ORD100722,2023-04-29,West,USA,Office Supplies,Pens,Pens Model 123,1,171.78,0.0,171.78,16.55
ORD101269,2023-04-29,Central,Germany,Office Supplies,Paper,Paper Model 238,1,304.8,0.1,304.8,37.13
ORD100433,2023-04-30,West,USA,Office Supplies,Paper,Paper Model 800,9,366.24,0.05,3296.16,194.83
ORD101551,2023-04-30,Central,Germany,Technology,Phones,Phones Model 948,4,253.53,0.0,1014.12,135.86
ORD101244,2023-04-30,North,Norway,Technology,Phones,Phones Model 432,3,317.79,0.0,953.37,135.14
ORD100284,2023-04-30,North,Norway,Office Supplies,Binders,Binders Model 761,3,112.73,0.05,338.19,41.18
ORD101673,2023-04-30,North,UK,Furniture,Tables,Tables Model 688,2,84.87,0.1,169.74,30.94
ORD101955,2023-05-01,South,India,Technology,Accessories,Accessories Model 214,3,249.95,0.05,749.85,163.55
ORD100851,2023-05-01,South,Australia,Office Supplies,Binders,Binders Model 901,1,1.41,0.0,1.41,0.16
ORD100008,2023-05-02,West,Canada,Technology,Accessories,Accessories Model 423,3,63.94,0.0,191.82,21.38
ORD101850,2023-05-02,South,India,Office Supplies,Pens,Pens Model 952,5,306.66,0.0,1533.3,278.74
ORD101809,2023-05-02,North,UK,Technology,Phones,Phones Model 411,5,215.37,0.1,1076.85,42.28
ORD100694,2023-05-02,West,USA,Technology,Computers,Computers Model 145,4,45.3,0.1,181.2,28.41
ORD100231,2023-05-03,East,China,Technology,Accessories,Accessories Model 552,1,196.66,0.1,196.66,9.33
ORD101573,2023-05-04,West,USA,Office Supplies,Binders,Binders Model 640,4,60.96,0.0,243.84,27.17
ORD100241,2023-05-04,East,China,Furniture,Chairs,Chairs Model 392,5,144.62,0.0,723.1,79.02
ORD100405,2023-05-05,South,Australia,Office Supplies,Binders,Binders Model 858,2,220.73,0.0,441.46,61.74
ORD101991,2023-05-06,Central,Germany,Office Supplies,Binders,Binders Model 990,5,50.12,0.0,250.6,43.07
ORD100900,2023-05-06,North,UK,Office Supplies,Pens,Pens Model 724,4,243.92,0.0,975.68,102.22
ORD100813,2023-05-06,South,Australia,Technology,Phones,Phones Model 863,3,364.64,0.0,1093.92,232.01
ORD100637,2023-05-06,South,India,Office Supplies,Pens,Pens Model 220,2,313.11,0.0,626.22,63.03
ORD101841,2023-05-07,South,Australia,Technology,Computers,Computers Model 640,1,90.58,0.0,90.58,11.75
ORD101120,2023-05-07,North,Norway,Office Supplies,Paper,Paper Model 786,4,400.5,0.0,1602.0,145.78
ORD100439,2023-05-07,East,Japan,Furniture,Bookcases,Bookcases Model 343,6,17.37,0.0,104.22,23.47
ORD101286,2023-05-08,Central,Germany,Furniture,Chairs,Chairs Model 460,4,211.6,0.1,846.4,9.84
ORD100364,2023-05-08,North,Norway,Office Supplies,Paper,Paper Model 704,6,76.3,0.0,457.8,29.7
ORD101309,2023-05-08,Central,France,Technology,Phones,Phones Model 285,3,195.88,0.1,587.64,2.56
ORD100101,2023-05-09,East,Japan,Office Supplies,Binders,Binders Model 780,4,163.79,0.15,655.16,72.31
ORD101704,2023-05-10,North,UK,Technology,Computers,Computers Model 186,3,113.58,0.0,340.74,56.96
ORD101091,2023-05-10,North,UK,Office Supplies,Paper,Paper Model 781,2,100.26,0.1,200.52,37.97
ORD101925,2023-05-10,South,Australia,Office Supplies,Pens,Pens Model 864,5,57.12,0.0,285.6,42.08
ORD100220,2023-05-10,North,Norway,Furniture,Chairs,Chairs Model 792,4,222.34,0.05,889.36,28.0
ORD101336,2023-05-10,East,Japan,Technology,Accessories,Accessories Model 881,4,197.57,0.0,790.28,137.19
ORD101449,2023-05-11,West,Canada,Office Supplies,Binders,Binders Model 509,2,291.31,0.05,582.62,43.23
ORD100280,2023-05-11,West,Canada,Office Supplies,Paper,Paper Model 167,2,216.56,0.05,433.12,38.15
ORD101383,2023-05-11,West,USA,Office Supplies,Pens,Pens Model 733,3,10.45,0.0,31.35,1.89
ORD100017,2023-05-11,South,Australia,Technology,Phones,Phones Model 576,4,501.98,0.0,2007.92,404.06
ORD100044,2023-05-11,South,India,Furniture,Chairs,Chairs Model 517,7,434.56,0.05,3041.92,208.19
ORD101029,2023-05-12,East,Japan,Office Supplies,Pens,Pens Model 702,5,336.54,0.0,1682.7,130.14
ORD100626,2023-05-12,East,China,Office Supplies,Pens,Pens Model 165,3,75.03,0.05,225.09,10.94
ORD101119,2023-05-13,West,USA,Technology,Accessories,Accessories Model 708,6,142.64,0.05,855.84,108.87
ORD101618,2023-05-13,Central,France,Office Supplies,Pens,Pens Model 605,4,70.19,0.0,280.76,21.11
ORD100592,2023-05-13,East,Japan,Technology,Phones,Phones Model 568,4,86.22,0.1,344.88,68.27
ORD100802,2023-05-13,North,Norway,Office Supplies,Paper,Paper Model 207,1,336.4,0.0,336.4,24.67
ORD101948,2023-05-13,North,Norway,Office Supplies,Binders,Binders Model 938,4,193.71,0.1,774.84,29.97
ORD101102,2023-05-14,East,Japan,Office Supplies,Pens,Pens Model 791,5,279.04,0.0,1395.2,156.6
ORD100658,2023-05-14,Central,France,Furniture,Tables,Tables Model 883,4,236.13,0.05,944.52,204.25
ORD100117,2023-05-15,West,Canada,Office Supplies,Paper,Paper Model 270,2,212.35,0.0,424.7,85.99
ORD100310,2023-05-15,South,Australia,Furniture,Tables,Tables Model 698,4,449.3,0.05,1797.2,337.9
ORD101430,2023-05-17,North,Norway,Office Supplies,Pens,Pens Model 295,5,170.46,0.15,852.3,46.93
ORD101143,2023-05-17,North,Norway,Furniture,Bookcases,Bookcases Model 578,5,404.46,0.1,2022.3,179.5
ORD101011,2023-05-17,North,UK,Technology,Accessories,Accessories Model 599,3,579.25,0.0,1737.75,299.12
ORD100944,2023-05-17,West,Canada,Furniture,Tables,Tables Model 619,4,300.13,0.05,1200.52,111.43
ORD100803,2023-05-18,North,UK,Furniture,Bookcases,Bookcases Model 103,6,21.95,0.0,131.7,11.53
ORD100105,2023-05-19,South,Australia,Furniture,Chairs,Chairs Model 283,3,250.42,0.1,751.26,139.62
ORD100984,2023-05-19,South,Australia,Office Supplies,Paper,Paper Model 429,5,93.51,0.0,467.55,88.39
ORD100977,2023-05-20,East,China,Office Supplies,Pens,Pens Model 582,3,133.2,0.0,399.6,25.34
ORD101505,2023-05-20,Central,Germany,Office Supplies,Paper,Paper Model 884,3,373.6,0.05,1120.8,186.7
ORD101471,2023-05-21,East,China,Technology,Accessories,Accessories Model 308,3,645.44,0.0,1936.32,148.13
ORD101189,2023-05-21,South,Australia,Office Supplies,Paper,Paper Model 524,5,174.6,0.0,873.0,155.29
ORD101110,2023-05-21,North,UK,Furniture,Chairs,Chairs Model 352,4,177.66,0.0,710.64,97.68
ORD101493,2023-05-22,North,Norway,Office Supplies,Pens,Pens Model 476,3,96.9,0.05,290.7,29.22
ORD100679,2023-05-23,East,China,Office Supplies,Binders,Binders Model 564,2,561.52,0.1,1123.04,93.36
ORD100396,2023-05-23,North,UK,Office Supplies,Binders,Binders Model 425,3,285.94,0.0,857.82,205.93
ORD101810,2023-05-23,Central,France,Furniture,Tables,Tables Model 193,3,306.67,0.0,920.01,86.86
ORD101043,2023-05-23,South,India,Office Supplies,Pens,Pens Model 585,2,552.31,0.0,1104.62,172.39
ORD100238,2023-05-24,Central,Germany,Office Supplies,Pens,Pens Model 629,6,54.39,0.0,326.34,16.73
ORD100582,2023-05-24,East,China,Technology,Phones,Phones Model 116,6,234.35,0.1,1406.1,274.01
ORD100573,2023-05-24,Central,France,Office Supplies,Paper,Paper Model 752,3,241.75,0.1,725.25,21.56
ORD101201,2023-05-24,South,Australia,Office Supplies,Paper,Paper Model 652,4,5.1,0.1,20.4,3.17
ORD100264,2023-05-24,North,UK,Office Supplies,Pens,Pens Model 466,4,53.3,0.0,213.2,50.79
ORD101045,2023-05-25,West,Canada,Office Supplies,Paper,Paper Model 543,5,130.71,0.0,653.55,79.57
ORD100706,2023-05-25,Central,France,Office Supplies,Paper,Paper Model 372,6,350.58,0.0,2103.48,122.52
ORD100902,2023-05-25,North,UK,Technology,Phones,Phones Model 241,3,342.16,0.05,1026.48,228.77
ORD101547,2023-05-25,Central,France,Office Supplies,Binders,Binders Model 766,9,35.92,0.05,323.28,53.37
ORD100751,2023-05-25,South,Australia,Furniture,Bookcases,Bookcases Model 537,2,293.38,0.0,586.76,41.04
ORD101926,2023-05-25,Central,Germany,Office Supplies,Pens,Pens Model 812,4,129.42,0.0,517.68,81.36
ORD100725,2023-05-26,West,Canada,Technology,Accessories,Accessories Model 903,4,138.97,0.0,555.88,104.17
ORD100911,2023-05-26,Central,Germany,Office Supplies,Binders,Binders Model 185,5,240.12,0.05,1200.6,75.32
ORD101497,2023-05-26,Central,France,Technology,Phones,Phones Model 981,5,140.56,0.0,702.8,102.72
ORD101308,2023-05-26,North,UK,Office Supplies,Pens,Pens Model 895,8,237.23,0.1,1897.84,4.26
ORD101599,2023-05-27,East,China,Office Supplies,Binders,Binders Model 871,4,99.51,0.0,398.04,66.66
ORD101851,2023-05-27,North,UK,Office Supplies,Pens,Pens Model 450,4,24.34,0.0,97.36,22.44
ORD101256,2023-05-27,North,Norway,Furniture,Chairs,Chairs Model 451,2,16.17,0.0,32.34,4.35
ORD100250,2023-05-27,West,Canada,Office Supplies,Paper,Paper Model 687,1,379.28,0.1,379.28,36.62
ORD101361,2023-05-28,South,Australia,Furniture,Tables,Tables Model 188,4,27.85,0.15,111.4,14.86
ORD100251,2023-05-28,East,China,Office Supplies,Binders,Binders Model 485,3,271.73,0.1,815.19,94.05
ORD101180,2023-05-28,West,USA,Office Supplies,Paper,Paper Model 132,2,4.3,0.05,8.6,0.47
ORD100664,2023-05-29,North,UK,Furniture,Chairs,Chairs Model 497,8,411.86,0.0,3294.88,420.51
ORD101343,2023-05-29,South,Australia,Furniture,Bookcases,Bookcases Model 519,3,268.05,0.0,804.15,157.74
ORD100406,2023-05-30,Central,Germany,Technology,Computers,Computers Model 748,5,142.79,0.0,713.95,148.7
ORD101254,2023-05-31,West,USA,Office Supplies,Pens,Pens Model 516,4,295.15,0.0,1180.6,125.51
ORD100581,2023-05-31,Central,Germany,Furniture,Chairs,Chairs Model 367,4,143.9,0.1,575.6,50.7
ORD100259,2023-05-31,Central,Germany,Office Supplies,Pens,Pens Model 808,8,58.17,0.0,465.36,25.66
ORD101883,2023-06-01,West,Canada,Technology,Phones,Phones Model 370,5,255.93,0.0,1279.65,157.39
ORD100282,2023-06-01,Central,Germany,Technology,Phones,Phones Model 637,5,120.39,0.05,601.95,65.61
ORD101445,2023-06-01,East,Japan,Office Supplies,Binders,Binders Model 989,5,385.58,0.0,1927.9,281.15
ORD101750,2023-06-02,East,Japan,Furniture,Bookcases,Bookcases Model 683,3,163.63,0.0,490.89,93.12
ORD100298,2023-06-02,Central,Germany,Furniture,Bookcases,Bookcases Model 331,3,638.11,0.1,1914.33,333.6
ORD101517,2023-06-02,North,UK,Technology,Computers,Computers Model 421,4,395.95,0.05,1583.8,334.45
ORD101316,2023-06-02,North,Norway,Office Supplies,Pens,Pens Model 374,7,223.65,0.1,1565.55,310.54
ORD100459,2023-06-03,East,China,Office Supplies,Pens,Pens Model 391,7,423.64,0.0,2965.48,183.92
ORD100767,2023-06-03,East,Japan,Furniture,Tables,Tables Model 293,5,192.68,0.0,963.4,79.36
